name of device,constant throughout,almost constant throughout,,,Ignore these,,,,,
name,bs_timestamp,rs_timestamp,seq_number,stored,accelx,accely,accelz,breathing_signal,breathing_rate,activity
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.933105,0.143311,0.33374,0.008393,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.932129,0.138672,0.337158,0.006898,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.924561,0.135742,0.331055,0.005779,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,0.928467,0.139404,0.335205,0.004077,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,0.935303,0.13623,0.33252,0.002108,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,0.931152,0.137451,0.330078,0.001938,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,0.932617,0.135742,0.33667,0.002755,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.924316,0.132568,0.331543,0.000401,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.935791,0.138916,0.336182,-0.000199,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,0.927734,0.125488,0.334473,-0.001389,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,0.927246,0.123535,0.334961,-0.001907,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,0.929443,0.127197,0.337402,-0.001027,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.92334,0.121094,0.337646,-0.000633,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.935303,0.131348,0.330566,-0.001088,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.935303,0.127686,0.326172,-0.001419,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.92749,0.121826,0.316406,-0.002619,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,0.934082,0.137451,0.307617,-0.003838,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,0.935791,0.126221,0.310547,-0.005683,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.936768,0.121826,0.320312,-0.007486,18.75,0.056523
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.929688,0.117188,0.323486,-0.007083,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.937988,0.117676,0.322266,-0.008237,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.937012,0.12085,0.323242,-0.008564,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,0.94165,0.122803,0.314209,-0.010052,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.941406,0.115479,0.306641,-0.012979,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,0.933838,0.115479,0.307373,-0.015751,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,0.943604,0.118408,0.303955,-0.017409,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.936523,0.119141,0.303711,-0.01882,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.9375,0.118164,0.296631,-0.018856,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.936523,0.116211,0.295166,-0.018232,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.950928,0.114502,0.29834,-0.017822,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,0.94751,0.123535,0.300537,-0.01801,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,0.936279,0.116943,0.294678,-0.019527,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.947266,0.117432,0.288574,-0.020924,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.946533,0.120361,0.293213,-0.022304,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.94043,0.124512,0.293457,-0.022272,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,0.943115,0.123291,0.289551,-0.021107,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,0.945557,0.125977,0.29126,-0.019893,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,0.943848,0.124023,0.288818,-0.018843,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,0.943115,0.121826,0.293945,-0.017756,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.947754,0.121094,0.293701,-0.016425,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.940186,0.11792,0.283447,-0.016026,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,0.946045,0.123291,0.300049,-0.014704,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,0.941162,0.120117,0.293945,-0.013794,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,0.941406,0.12207,0.29541,-0.011519,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.941406,0.122803,0.300293,-0.008065,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.941406,0.122803,0.302002,-0.005136,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.94043,0.125977,0.306885,-0.002599,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.936035,0.122803,0.304932,-0.000283,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,0.941162,0.128662,0.299072,0.001426,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,0.937012,0.130127,0.312988,0.004367,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.939453,0.125488,0.30957,0.006267,18.75,0.180796
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.936523,0.123047,0.307373,0.007483,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.937988,0.123779,0.311279,0.010468,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.937744,0.12085,0.311035,0.010989,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,0.938721,0.125488,0.314209,0.013098,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.934814,0.123047,0.313965,0.014346,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,0.941406,0.122314,0.307861,0.013949,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,0.939209,0.121582,0.315186,0.014214,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.935303,0.121582,0.307373,0.013171,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.9375,0.119873,0.314453,0.012704,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.936768,0.120117,0.312744,0.012962,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.94043,0.120605,0.308838,0.010634,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,0.938477,0.117676,0.3125,0.009523,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,0.937988,0.120361,0.309326,0.00859,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.934814,0.116455,0.301758,0.005638,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.939697,0.119873,0.316162,0.005234,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.939453,0.11792,0.311768,0.003356,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,0.936035,0.119385,0.311523,0.001741,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,0.936035,0.126221,0.313232,0.001651,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,0.937744,0.124023,0.315674,0.000777,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,0.942139,0.126953,0.30957,0.001061,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.937988,0.128906,0.309814,0.000218,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.937256,0.128418,0.300781,-0.001404,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,0.934082,0.126221,0.303711,-0.001239,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,0.941895,0.128174,0.306641,-0.001606,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,0.939697,0.128906,0.306885,-0.001764,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.937988,0.125,0.312256,-0.000049,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.941162,0.124268,0.310547,-0.000761,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.937744,0.126221,0.3125,-0.000282,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.937256,0.128906,0.311768,0.00011,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,0.93457,0.12793,0.314453,-0.000233,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,0.932129,0.126221,0.311279,-0.000601,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.931885,0.129883,0.3125,-0.000594,18.75,0.088026
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.94165,0.130371,0.312012,-0.00022,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.938721,0.120361,0.305664,0.000776,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.932617,0.124268,0.312256,0.001671,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,0.944336,0.133789,0.30835,0.002146,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.939941,0.129639,0.305664,0.002121,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,0.942139,0.124756,0.304932,0.000675,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,0.941895,0.128906,0.294189,-0.000126,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.940186,0.124023,0.298584,-0.001362,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.929932,0.128662,0.294922,-0.002767,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.938232,0.131592,0.304688,-0.003558,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.939941,0.134277,0.30127,-0.003908,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,0.936035,0.131836,0.307373,-0.004522,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,0.9375,0.128174,0.311035,-0.004806,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.94043,0.131348,0.310791,-0.004526,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.936523,0.134766,0.305664,-0.00548,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.936279,0.133789,0.309082,-0.005629,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,0.935547,0.137695,0.309326,-0.005169,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,0.938721,0.135742,0.315918,-0.003659,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,0.932617,0.135986,0.312256,-0.001073,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,0.939697,0.142822,0.309082,0.001047,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.936279,0.136963,0.308594,0.003433,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.934814,0.133301,0.313232,0.004765,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,0.939941,0.131592,0.310791,0.006066,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,0.932861,0.128174,0.306396,0.00629,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,0.942383,0.134277,0.314941,0.006782,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.934326,0.12915,0.311035,0.006232,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.93457,0.12915,0.309326,0.006748,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.943115,0.132568,0.3125,0.006923,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.93335,0.131348,0.310059,0.006489,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,0.937744,0.133301,0.310547,0.005088,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,0.939941,0.134521,0.307129,0.003253,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.938721,0.137695,0.304443,0.001764,18.75,0.1958
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.934814,0.13501,0.306641,0.000453,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.942383,0.133057,0.304932,-0.000815,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.941406,0.130127,0.305908,-0.001854,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,0.937988,0.125732,0.309326,-0.001549,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.941162,0.126709,0.304199,-0.002854,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,0.937744,0.124268,0.305664,-0.003309,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,0.94751,0.125488,0.304688,-0.003878,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.942383,0.122803,0.293945,-0.005635,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.936768,0.121826,0.288574,-0.007315,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.942871,0.12207,0.295654,-0.008164,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.936035,0.126709,0.293701,-0.008879,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,0.943115,0.123535,0.299072,-0.009088,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,0.939453,0.130859,0.303467,-0.009221,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.942139,0.131836,0.297119,-0.009201,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.942871,0.129639,0.296387,-0.009525,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.941162,0.128174,0.302246,-0.010183,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,0.939453,0.125488,0.300537,-0.009557,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,0.939209,0.126953,0.297119,-0.009662,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,0.94043,0.128662,0.303955,-0.009263,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,0.940918,0.130371,0.302246,-0.007003,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.939209,0.130127,0.297607,-0.004468,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.94043,0.133301,0.304688,-0.00234,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,0.938477,0.134277,0.302246,-0.000476,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,0.938965,0.133057,0.309082,0.00105,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,0.940186,0.128662,0.306396,0.001536,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.94043,0.130127,0.300293,0.002329,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.941162,0.130371,0.308105,0.003905,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.939941,0.128418,0.305664,0.004642,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.937012,0.130615,0.30542,0.005375,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,0.938721,0.129395,0.301758,0.006338,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,0.942627,0.128906,0.298096,0.005915,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.939453,0.134033,0.300293,0.005096,18.75,0.104497
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.942627,0.13208,0.292969,0.003984,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.94458,0.130127,0.29126,0.002105,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.943115,0.129639,0.286621,0.000138,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,0.94458,0.131836,0.294678,-0.001832,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.941895,0.127686,0.29126,-0.003142,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,0.941895,0.128174,0.287109,-0.004344,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,0.941406,0.131104,0.288574,-0.006651,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.938721,0.13501,0.286865,-0.008223,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.944336,0.13208,0.290527,-0.009757,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.942139,0.141113,0.297607,-0.010337,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.942139,0.134521,0.289795,-0.010485,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,0.943115,0.138428,0.310547,-0.009595,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,0.9375,0.135254,0.296631,-0.00898,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.94043,0.135986,0.304932,-0.006868,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.938232,0.138672,0.300049,-0.004554,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.937988,0.13623,0.300781,-0.002971,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,0.933594,0.138184,0.306885,-0.000549,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,0.939697,0.141846,0.307129,0.002122,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,0.938477,0.142578,0.299561,0.004544,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,0.937256,0.143311,0.308105,0.007554,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.937988,0.145508,0.305664,0.009977,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.936035,0.141357,0.307373,0.010895,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,0.937988,0.14209,0.305664,0.012757,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,0.936279,0.148682,0.305176,0.011719,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,0.9375,0.141602,0.306641,0.012252,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.937988,0.14209,0.304199,0.011213,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.938232,0.140625,0.306396,0.010615,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.936523,0.133301,0.300293,0.010032,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.939941,0.13916,0.308105,0.008848,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,0.939941,0.132324,0.306641,0.007,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,0.937988,0.130127,0.302979,0.006096,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.942139,0.133545,0.306396,0.004136,18.75,0.164356
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.943604,0.130127,0.296387,0.001881,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.941162,0.12915,0.296631,0.000175,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.943848,0.126709,0.290039,-0.002525,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,0.942627,0.128174,0.286621,-0.004022,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.942871,0.123291,0.289062,-0.006494,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,0.944336,0.126465,0.280273,-0.008582,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,0.944336,0.128174,0.282471,-0.011069,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.942627,0.133301,0.278076,-0.012591,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.943115,0.130371,0.27832,-0.015031,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.947754,0.130859,0.285889,-0.016378,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.94873,0.128418,0.287109,-0.017638,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,0.942627,0.134277,0.293701,-0.018269,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,0.943359,0.129883,0.287842,-0.017968,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.945068,0.134521,0.29834,-0.016743,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.944336,0.133301,0.293945,-0.014906,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.940674,0.132812,0.292236,-0.012669,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,0.942627,0.133057,0.296143,-0.010308,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,0.940186,0.135742,0.297852,-0.006789,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,0.94043,0.129395,0.297607,-0.003684,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,0.941406,0.130859,0.295898,-0.000846,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.942627,0.13501,0.297852,0.002995,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.941895,0.132812,0.300293,0.005597,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,0.938721,0.133789,0.302246,0.007985,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,0.941162,0.132568,0.302002,0.009438,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,0.935547,0.135254,0.302002,0.011196,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.936035,0.138672,0.304932,0.011525,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.936768,0.135742,0.300293,0.01161,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.937744,0.138916,0.305664,0.012207,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.943604,0.139893,0.30542,0.012308,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,0.937744,0.13623,0.300781,0.01106,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,0.938965,0.136475,0.304199,0.010587,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.943359,0.135498,0.304199,0.010056,18.75,0.213564
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.94165,0.129639,0.302246,0.008733,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.937744,0.127686,0.301758,0.007634,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.94458,0.130371,0.293213,0.005702,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,0.946777,0.126465,0.289551,0.004113,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.943359,0.131104,0.291992,0.002162,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,0.946289,0.125977,0.286621,-0.000022,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,0.943115,0.119629,0.283447,-0.00214,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.938965,0.128662,0.285156,-0.004957,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.945557,0.130127,0.290039,-0.007125,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.940918,0.136963,0.292969,-0.007873,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.942139,0.135986,0.289795,-0.009538,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,0.940918,0.13623,0.299316,-0.010563,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,0.94043,0.135254,0.299072,-0.010817,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.940674,0.137695,0.291748,-0.011244,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.938232,0.136963,0.294678,-0.010238,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.944336,0.136963,0.286377,-0.009152,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,0.941406,0.146484,0.303955,-0.00709,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,0.941406,0.144287,0.297607,-0.004211,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,0.935303,0.14209,0.302979,-0.000618,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,0.937012,0.142578,0.30249,0.002689,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.939941,0.145752,0.307373,0.005673,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.940918,0.140381,0.305664,0.007184,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,0.939209,0.141846,0.301514,0.009187,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,0.940918,0.136719,0.297607,0.009403,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,0.93335,0.135254,0.293945,0.009115,18.75,0.128168
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.941406,0.138428,0.300537,0.010198,18.75,0.128168
